I,II,V1
6071722.0,6073928.0,6038799.0
6071488.0,6073787.0,6038775.0
6071384.0,6073742.0,6039024.0
6071616.0,6073915.0,6038831.0
6071352.0,6073759.0,6038450.0
6071271.0,6073574.0,6038239.0
6071076.0,6073648.0,6038007.0
6071388.0,6073591.0,6038171.0
6071517.0,6073727.0,6038468.0
6071447.0,6073962.0,6038939.0
6071165.0,6073776.0,6039054.0
6071410.0,6073879.0,6039031.0
6071457.0,6074091.0,6039207.0
6071589.0,6074131.0,6039069.0
6071488.0,6074106.0,6038954.0
6071241.0,6073988.0,6039221.0
6068897.0,6072061.0,6040131.0
6068087.0,6069567.0,6039831.0
6075261.0,6074688.0,6035345.0
6100985.0,6094500.0,6026188.0
6104123.0,6096367.0,6031506.0
6085668.0,6085324.0,6039439.0
6076072.0,6077235.0,6040017.0
6073703.0,6075334.0,6038898.0
6072130.0,6074215.0,6038924.0
6071641.0,6073885.0,6039016.0
6071445.0,6073670.0,6039123.0
6071089.0,6073351.0,6038870.0
6071015.0,6073371.0,6039155.0
6071019.0,6073399.0,6038927.0
6071215.0,6073305.0,6038986.0
6071097.0,6073069.0,6039084.0
6071022.0,6073177.0,6038900.0
6071283.0,6073174.0,6038832.0
6071222.0,6073167.0,6038856.0
6071014.0,6072697.0,6039035.0
6071269.0,6072848.0,6038890.0
6071426.0,6072777.0,6039074.0
6071347.0,6072608.0,6039222.0
6071544.0,6072710.0,6038958.0
6071406.0,6072615.0,6038848.0
6071338.0,6072760.0,6038330.0
6071523.0,6072946.0,6038484.0
6071311.0,6073419.0,6038084.0
6071903.0,6073863.0,6037897.0
6071403.0,6073886.0,6037877.0
6071294.0,6074026.0,6038085.0
6071425.0,6074154.0,6038260.0
6070904.0,6073958.0,6038442.0
6070933.0,6074147.0,6038268.0
6070977.0,6074066.0,6038523.0
6070711.0,6073940.0,6038681.0
6071207.0,6074023.0,6038305.0
6071363.0,6074368.0,6038280.0
6071160.0,6074192.0,6038463.0
6071339.0,6074228.0,6038446.0
6071456.0,6074450.0,6038268.0
6071462.0,6074316.0,6038156.0
6071483.0,6074631.0,6038087.0
6071345.0,6074588.0,6038503.0
6071500.0,6074692.0,6038328.0
6071467.0,6074775.0,6038300.0
6071481.0,6074672.0,6038294.0
6071340.0,6074864.0,6038196.0
6070969.0,6074551.0,6038285.0
6071414.0,6074667.0,6038115.0
6071088.0,6074704.0,6038283.0
6071223.0,6074729.0,6038287.0
6071383.0,6074946.0,6038053.0
6071115.0,6074758.0,6038100.0
6070883.0,6075032.0,6037965.0
6071416.0,6074820.0,6037970.0
6071464.0,6074949.0,6037487.0
6071114.0,6074901.0,6036887.0
6071242.0,6074974.0,6036816.0
6071318.0,6074920.0,6037050.0
6071553.0,6075051.0,6037604.0
6071209.0,6075094.0,6037900.0
6071154.0,6074940.0,6037839.0
6070900.0,6074789.0,6038260.0
6071300.0,6075174.0,6037964.0
6071421.0,6075322.0,6038101.0
6071251.0,6075178.0,6038175.0
6071038.0,6075101.0,6038086.0
6067919.0,6072614.0,6039050.0
6067517.0,6070360.0,6038136.0
6081991.0,6079278.0,6033055.0
6105641.0,6099046.0,6022826.0
6106290.0,6099687.0,6027580.0
6086269.0,6086548.0,6038111.0
6075098.0,6077721.0,6037902.0
6073943.0,6076546.0,6037645.0
6072311.0,6075235.0,6037770.0
6071038.0,6074543.0,6037687.0
6071020.0,6074319.0,6037681.0
6070658.0,6074134.0,6037816.0
6070899.0,6074003.0,6037435.0
6070171.0,6073498.0,6037476.0
6070595.0,6073632.0,6037211.0
6070894.0,6074073.0,6037167.0
6070608.0,6073380.0,6037049.0
6070491.0,6073220.0,6036979.0
6070424.0,6073065.0,6036897.0
6069815.0,6072255.0,6036778.0
6069396.0,6071856.0,6036531.0
6069590.0,6071718.0,6036070.0
6069259.0,6071431.0,6036147.0
6069341.0,6071771.0,6035735.0
6069563.0,6072305.0,6035346.0
6070875.0,6073311.0,6035604.0
6070317.0,6073485.0,6035891.0
6070517.0,6073879.0,6036011.0
6070340.0,6073924.0,6036659.0
6069817.0,6073913.0,6036900.0
6070022.0,6074323.0,6036847.0
6069485.0,6073640.0,6037155.0
6069955.0,6074067.0,6036876.0
6069782.0,6073842.0,6037139.0
6070069.0,6073995.0,6036934.0
6070233.0,6073913.0,6036912.0
6070182.0,6074064.0,6036989.0
6069828.0,6073967.0,6037144.0
6070704.0,6074320.0,6036685.0
6070599.0,6074228.0,6036939.0
6070572.0,6074361.0,6036833.0
6070688.0,6074387.0,6036858.0
6070949.0,6074765.0,6036914.0
6070724.0,6074479.0,6037246.0
6070889.0,6074671.0,6036901.0
6070733.0,6074562.0,6037155.0
6071070.0,6074736.0,6037044.0
6070789.0,6074585.0,6037335.0
6070935.0,6074651.0,6037362.0
6070824.0,6074878.0,6037169.0
6070740.0,6074683.0,6037081.0
6071264.0,6074801.0,6037244.0
6070899.0,6074764.0,6036923.0
6070906.0,6074854.0,6036272.0
6071077.0,6074984.0,6036258.0
6071458.0,6075036.0,6036372.0
6071508.0,6074960.0,6036861.0
6071218.0,6075060.0,6037319.0
6071191.0,6074953.0,6037371.0
6071130.0,6074912.0,6037977.0
6071285.0,6075092.0,6037949.0
6071168.0,6074923.0,6037613.0
6071201.0,6074894.0,6037937.0
6071289.0,6074921.0,6037759.0
6068822.0,6073047.0,6038462.0
6068400.0,6072150.0,6037203.0
6077134.0,6075812.0,6034664.0
6101474.0,6097731.0,6022318.0
6111122.0,6103069.0,6023718.0
6090715.0,6087166.0,6036107.0
6076425.0,6078527.0,6037610.0
6074204.0,6076143.0,6036881.0
6072772.0,6075347.0,6037034.0
6072074.0,6074711.0,6037149.0
6071674.0,6074381.0,6037071.0
6071414.0,6074033.0,6037406.0
6071426.0,6074015.0,6037165.0
6071317.0,6073995.0,6037280.0
6071565.0,6074020.0,6037144.0
6071358.0,6073974.0,6036884.0
6071162.0,6073622.0,6037537.0
6071420.0,6073579.0,6037252.0
6071479.0,6073575.0,6036608.0
6071277.0,6073164.0,6037136.0
6071227.0,6072841.0,6036951.0
6071203.0,6072823.0,6036789.0
6071238.0,6072528.0,6036679.0
6071055.0,6072302.0,6036039.0
6070946.0,6072273.0,6036226.0
6071134.0,6072397.0,6036411.0
6071286.0,6072686.0,6036308.0
6071998.0,6073426.0,6035951.0
6071996.0,6073993.0,6036290.0
6072208.0,6074464.0,6036577.0
6072148.0,6074682.0,6036892.0
6071987.0,6074619.0,6036646.0
6071711.0,6074596.0,6036885.0
6071637.0,6074671.0,6037514.0
6071728.0,6074503.0,6037367.0
6071580.0,6074629.0,6037621.0
6071915.0,6074628.0,6037221.0
6071781.0,6074538.0,6037248.0
6071838.0,6074576.0,6037198.0
6072087.0,6074652.0,6037068.0
6072104.0,6074681.0,6037252.0
6072208.0,6074748.0,6037145.0
6072268.0,6074802.0,6037187.0
6072225.0,6074856.0,6037134.0
6072193.0,6074946.0,6036861.0
6072214.0,6074864.0,6037692.0
6071996.0,6074789.0,6037678.0
6071958.0,6074817.0,6037633.0
6072164.0,6074844.0,6037534.0
6072065.0,6074817.0,6037534.0
6072090.0,6074940.0,6037445.0
6072029.0,6074966.0,6037517.0
6072174.0,6074851.0,6038062.0
6071689.0,6074685.0,6037487.0
6071959.0,6074894.0,6036820.0
6071931.0,6074711.0,6036910.0
6071967.0,6074909.0,6036463.0
6072096.0,6074868.0,6037012.0
6072411.0,6075048.0,6037435.0
6072073.0,6074776.0,6037905.0
6071879.0,6074753.0,6038024.0
6071839.0,6074755.0,6038140.0
6071948.0,6074865.0,6038144.0
6072028.0,6074889.0,6038039.0
6072025.0,6074966.0,6038015.0
6071097.0,6074300.0,6038512.0
6068654.0,6072068.0,6039286.0
6070992.0,6071848.0,6037953.0
6089067.0,6084475.0,6027074.0
6111593.0,6103582.0,6021622.0
6103349.0,6098102.0,6031172.0
6080550.0,6081133.0,6038653.0
6076033.0,6077579.0,6037589.0
6073794.0,6075530.0,6037625.0
6072903.0,6074884.0,6037790.0
6072151.0,6074549.0,6037593.0
6072138.0,6074254.0,6037913.0
6071800.0,6074117.0,6037887.0
6071913.0,6074154.0,6037792.0
6071951.0,6074039.0,6037644.0
6071889.0,6074073.0,6037503.0
6071787.0,6073756.0,6037805.0
6071977.0,6073818.0,6037631.0
6071795.0,6073761.0,6037568.0
6072049.0,6073562.0,6037508.0
6071886.0,6073397.0,6037640.0
6071941.0,6073262.0,6037090.0
6071808.0,6073083.0,6037552.0
6072001.0,6072907.0,6037319.0
6071911.0,6072765.0,6037553.0
6071877.0,6072808.0,6037221.0
6071787.0,6072837.0,6037254.0
6072258.0,6073390.0,6036725.0
6072481.0,6073933.0,6036952.0
6072499.0,6074220.0,6036598.0
6072459.0,6074542.0,6037194.0
6072545.0,6074488.0,6037611.0
6072030.0,6074649.0,6037303.0
6072096.0,6074504.0,6037712.0
6071969.0,6074525.0,6037642.0
6072068.0,6074624.0,6037531.0
6072065.0,6074457.0,6037576.0
6072261.0,6074503.0,6037494.0
6072408.0,6074703.0,6037339.0
6072381.0,6074540.0,6037430.0
6072312.0,6074507.0,6037507.0
6072364.0,6074557.0,6037464.0
6072377.0,6074720.0,6037292.0
6072439.0,6074704.0,6037151.0
6072351.0,6074629.0,6037195.0
6072314.0,6074632.0,6037449.0
6072385.0,6074674.0,6037466.0
6072358.0,6074703.0,6037479.0
6072276.0,6074599.0,6037482.0
6072367.0,6074747.0,6037236.0
6072185.0,6074505.0,6037621.0
6072361.0,6074744.0,6037766.0
6072154.0,6074826.0,6037794.0
6072254.0,6074522.0,6037918.0
6072302.0,6074525.0,6037742.0
6072281.0,6074586.0,6037772.0
6072420.0,6074494.0,6037712.0
6072371.0,6074495.0,6037848.0
6072340.0,6074484.0,6037300.0
6072200.0,6074298.0,6037174.0
6072129.0,6074332.0,6036981.0
6072500.0,6074478.0,6037043.0
6072707.0,6074496.0,6037557.0
6072390.0,6074611.0,6037897.0
6072269.0,6074391.0,6038265.0
6072408.0,6074433.0,6038147.0
6072346.0,6074428.0,6038460.0
6072325.0,6074424.0,6038352.0
6072380.0,6074437.0,6038511.0
6072296.0,6074341.0,6038361.0
6070012.0,6072486.0,6039614.0
6069487.0,6070515.0,6038868.0
6076640.0,6074227.0,6035837.0
6103027.0,6095938.0,6023673.0
6108978.0,6100408.0,6026376.0
6087223.0,6085638.0,6037966.0
6073422.0,6074431.0,6038243.0
6072777.0,6073998.0,6038380.0
6072424.0,6073823.0,6038587.0
6072229.0,6073691.0,6038339.0
6072217.0,6073473.0,6038399.0
6072171.0,6073481.0,6038417.0
6072124.0,6073432.0,6037878.0
6072011.0,6073411.0,6038362.0
6072194.0,6073269.0,6038467.0
6072078.0,6073239.0,6038292.0
6072164.0,6073049.0,6038546.0
6072327.0,6072850.0,6038596.0
6072157.0,6072805.0,6038226.0
6072213.0,6072521.0,6038325.0
6072237.0,6072466.0,6038567.0
6072156.0,6072382.0,6038473.0
6072278.0,6072361.0,6038490.0
6072175.0,6072529.0,6038132.0
6072424.0,6072699.0,6037895.0
6072557.0,6073053.0,6037769.0
6072592.0,6073364.0,6037461.0
6072412.0,6073588.0,6037694.0
6072209.0,6073610.0,6038403.0
6072138.0,6073689.0,6038126.0
6072103.0,6073737.0,6038192.0
6072023.0,6073627.0,6038434.0
6072063.0,6073589.0,6038161.0
6072010.0,6073515.0,6038427.0
6072111.0,6073593.0,6038255.0
6072171.0,6073701.0,6038336.0
6072310.0,6073665.0,6038239.0
6072225.0,6073699.0,6038397.0
6072357.0,6073756.0,6038247.0
6072370.0,6073679.0,6038341.0
6072275.0,6073669.0,6038263.0
6072331.0,6073726.0,6038102.0
6072327.0,6073765.0,6038368.0
6072267.0,6073832.0,6038556.0
6072281.0,6073817.0,6038312.0
6072264.0,6073913.0,6038414.0
6072194.0,6073573.0,6038795.0
6072142.0,6073792.0,6038179.0
6072366.0,6073814.0,6038526.0
6072269.0,6073752.0,6038721.0
6072196.0,6073605.0,6038699.0
6072228.0,6073676.0,6038786.0
6072196.0,6073634.0,6039006.0
6072189.0,6073719.0,6038855.0
6072189.0,6073706.0,6038924.0
6072382.0,6073697.0,6038661.0
6072326.0,6073739.0,6038054.0
6072006.0,6073456.0,6037874.0
6071986.0,6073544.0,6037892.0
6072188.0,6073627.0,6038177.0
6072332.0,6073677.0,6038653.0
6072187.0,6073684.0,6039004.0
6072132.0,6073624.0,6038989.0
6072174.0,6073719.0,6039346.0
6072099.0,6073585.0,6039362.0
6072241.0,6073685.0,6039209.0
6072135.0,6073742.0,6039389.0
6071795.0,6073251.0,6039619.0
6069458.0,6071504.0,6040612.0
6070037.0,6069622.0,6040120.0
6083614.0,6080974.0,6030514.0
6107659.0,6099067.0,6024213.0
6102027.0,6094031.0,6032251.0
6081657.0,6080639.0,6040351.0
6076199.0,6076047.0,6039256.0
6074091.0,6074318.0,6039203.0
6073072.0,6073629.0,6039247.0
6072511.0,6073240.0,6039069.0
6072214.0,6072972.0,6039535.0
6072115.0,6073027.0,6039228.0
6072285.0,6073010.0,6039126.0
6072270.0,6072750.0,6039494.0
6072115.0,6072518.0,6039935.0
6072250.0,6072718.0,6039391.0
6072308.0,6072505.0,6039445.0
6072195.0,6072403.0,6039514.0
6072193.0,6072330.0,6039651.0
6072328.0,6072251.0,6039604.0
6072426.0,6072119.0,6039666.0
6072524.0,6071970.0,6039255.0
6072473.0,6072096.0,6039869.0
6072542.0,6071951.0,6039767.0
6072479.0,6071848.0,6039733.0
6072808.0,6072185.0,6039440.0
6072563.0,6072164.0,6039226.0
6072848.0,6072670.0,6038971.0
6072612.0,6072690.0,6038993.0
6072560.0,6073013.0,6038957.0
6072496.0,6073044.0,6038914.0
6072256.0,6072957.0,6039330.0
6072065.0,6072965.0,6039266.0
6071959.0,6072897.0,6039496.0
6072021.0,6072909.0,6039364.0
6072255.0,6073025.0,6039139.0
6072389.0,6072890.0,6039440.0
6072402.0,6073117.0,6039303.0
6072387.0,6072996.0,6039371.0
6072316.0,6072877.0,6039475.0
6072273.0,6073042.0,6039472.0
6072434.0,6072935.0,6039479.0
6072157.0,6073072.0,6039453.0
6072293.0,6073060.0,6039513.0
6072374.0,6072961.0,6039560.0
6072206.0,6073013.0,6039547.0
6072211.0,6073074.0,6039552.0
6071944.0,6073117.0,6039447.0
6072136.0,6072947.0,6039353.0
6071964.0,6073116.0,6039237.0
6072081.0,6072916.0,6039600.0
6072061.0,6073160.0,6039538.0
6071671.0,6073141.0,6039074.0
6071945.0,6072850.0,6038841.0
6071927.0,6072885.0,6038660.0
6072073.0,6072978.0,6038440.0
6072221.0,6073090.0,6038829.0
6072285.0,6073069.0,6039087.0
6072050.0,6073125.0,6039295.0
6071856.0,6073324.0,6038820.0
6072074.0,6073071.0,6039910.0
6071934.0,6073252.0,6039538.0
6072033.0,6073120.0,6039826.0
6072137.0,6073279.0,6039599.0
6070343.0,6071683.0,6040781.0
6070168.0,6070953.0,6040319.0
6073969.0,6071142.0,6039582.0
6092353.0,6084737.0,6027969.0
6105047.0,6095389.0,6028490.0
6091538.0,6088070.0,6038366.0
6078392.0,6078054.0,6040673.0
6075492.0,6075189.0,6039580.0
6073602.0,6073612.0,6039841.0
6072942.0,6072908.0,6040024.0
6072328.0,6072585.0,6039960.0
6072350.0,6072428.0,6039610.0
6072102.0,6072210.0,6039751.0
6072310.0,6072477.0,6039302.0
6072000.0,6072050.0,6039827.0
6072392.0,6072048.0,6039635.0
6072073.0,6071861.0,6039659.0
6071919.0,6071643.0,6039525.0
6072079.0,6071820.0,6039420.0
6072210.0,6071682.0,6039158.0
6071923.0,6071499.0,6039335.0
6071816.0,6071124.0,6039762.0
6071925.0,6070881.0,6039784.0
6071934.0,6070828.0,6039571.0
6071815.0,6070737.0,6039628.0
6071693.0,6070758.0,6039813.0
6071889.0,6070994.0,6039498.0
6071951.0,6071396.0,6039319.0
6072149.0,6071801.0,6039135.0
6072051.0,6071986.0,6039210.0
6071912.0,6072126.0,6039661.0
6071710.0,6072078.0,6039935.0
6071463.0,6072184.0,6040097.0
6071398.0,6071954.0,6040188.0
6071685.0,6072123.0,6039909.0
6071782.0,6072088.0,6040312.0
6071585.0,6072237.0,6040006.0
6071933.0,6072203.0,6040204.0
6071724.0,6072190.0,6040170.0
6071704.0,6072323.0,6040010.0
6071857.0,6072307.0,6040133.0
6071724.0,6072166.0,6040061.0
6071597.0,6072220.0,6040170.0
6071895.0,6072498.0,6039672.0
6071844.0,6072442.0,6040014.0
6071928.0,6072436.0,6040093.0
6071842.0,6072517.0,6040239.0
6071798.0,6072476.0,6040355.0
6071775.0,6072459.0,6040321.0
6071558.0,6072440.0,6040471.0
6071794.0,6072555.0,6040406.0
6071525.0,6072600.0,6040174.0
6071823.0,6072591.0,6040371.0
6071765.0,6072519.0,6039418.0
6071511.0,6072336.0,6039811.0
6071597.0,6072427.0,6039471.0
6071807.0,6072659.0,6039808.0
6071979.0,6072478.0,6040359.0
6071863.0,6072635.0,6040602.0
6071566.0,6072701.0,6040592.0
6071942.0,6072737.0,6040538.0
6071659.0,6072818.0,6040987.0
6071708.0,6072730.0,6040660.0
6071739.0,6072671.0,6041026.0
6071899.0,6072692.0,6041202.0
6069483.0,6070839.0,6042269.0
6069020.0,6068789.0,6041536.0
6076184.0,6072271.0,6036806.0
6103344.0,6094584.0,6025716.0
6110364.0,6099406.0,6029475.0
6074450.0,6073837.0,6040278.0
6073275.0,6073016.0,6040347.0
6072417.0,6072580.0,6040738.0
6071941.0,6072339.0,6040883.0
6071941.0,6072109.0,6041245.0
6071904.0,6072035.0,6041066.0
6071692.0,6071959.0,6041203.0
6071661.0,6071781.0,6041025.0
6071580.0,6071619.0,6041194.0
6071766.0,6071808.0,6041117.0
6071739.0,6072058.0,6040851.0
6071930.0,6071601.0,6040984.0
6071867.0,6071296.0,6041251.0
6071792.0,6071170.0,6041343.0
6071928.0,6070860.0,6041483.0
6072038.0,6070901.0,6041099.0
6072050.0,6071216.0,6040754.0
6072168.0,6071381.0,6040727.0
6072272.0,6071369.0,6040781.0
6072606.0,6071773.0,6040207.0
6072748.0,6072179.0,6040189.0
6072663.0,6072313.0,6039867.0
6072442.0,6072468.0,6040294.0
6072013.0,6072554.0,6040360.0
